report_candidate_id,window_id,work_source_id,book_id,canonical_locator,report_kind_candidate,scope_boundary_status,attribution_profiles,isnad_extraction_status,chain_surface_count,event_ids,research_question_ids,report_boundary_decision,speaker_resolution,isnad_resolution,scope_decision,reviewer_notes
adam_report_candidate_0a11f15ea72ca1642de03442,6dc60bc986c042ccc3d97b88,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/159?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=157,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,WAHB_IBN_MUNABBIH,CANDIDATE_PREFIX_EXTRACTED,1,EV-ADAM-010 | EV-ADAM-011 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-040 | EV-ADAM-041 | EV-ADAM-042 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055 | EV-ADAM-070 | EV-ADAM-071 | EV-ADAM-080 | EV-ADAM-081 | EV-ADAM-082 | EV-ADAM-090 | EV-ADAM-091 | EV-ADAM-099,RQ-ADAM-007 | RQ-ADAM-008 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-015 | RQ-ADAM-016 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019 | RQ-ADAM-020 | RQ-ADAM-025 | RQ-ADAM-026 | RQ-ADAM-027 | RQ-ADAM-028 | RQ-ADAM-029 | RQ-ADAM-030 | RQ-ADAM-032,,,,,
adam_report_candidate_a9dc7d8b026f21ca319010b7,6dc60bc986c042ccc3d97b88,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/159?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=157,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,WAHB_IBN_MUNABBIH,CANDIDATE_PREFIX_EXTRACTED,4,EV-ADAM-010 | EV-ADAM-011 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-040 | EV-ADAM-041 | EV-ADAM-042 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055 | EV-ADAM-070 | EV-ADAM-071 | EV-ADAM-080 | EV-ADAM-081 | EV-ADAM-082 | EV-ADAM-090 | EV-ADAM-091 | EV-ADAM-099,RQ-ADAM-007 | RQ-ADAM-008 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-015 | RQ-ADAM-016 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019 | RQ-ADAM-020 | RQ-ADAM-025 | RQ-ADAM-026 | RQ-ADAM-027 | RQ-ADAM-028 | RQ-ADAM-029 | RQ-ADAM-030 | RQ-ADAM-032,,,,,
adam_report_candidate_04a15dec690bc169368fb493,6dc60bc986c042ccc3d97b88,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/159?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=157,EARLY_REPORT_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,WAHB_IBN_MUNABBIH,CANDIDATE_PREFIX_EXTRACTED,4,EV-ADAM-010 | EV-ADAM-011 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-040 | EV-ADAM-041 | EV-ADAM-042 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055 | EV-ADAM-070 | EV-ADAM-071 | EV-ADAM-080 | EV-ADAM-081 | EV-ADAM-082 | EV-ADAM-090 | EV-ADAM-091 | EV-ADAM-099,RQ-ADAM-007 | RQ-ADAM-008 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-015 | RQ-ADAM-016 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019 | RQ-ADAM-020 | RQ-ADAM-025 | RQ-ADAM-026 | RQ-ADAM-027 | RQ-ADAM-028 | RQ-ADAM-029 | RQ-ADAM-030 | RQ-ADAM-032,,,,,
adam_report_candidate_2f77c74866f91d98c6efe54d,6dc60bc986c042ccc3d97b88,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/160?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=158,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,WAHB_IBN_MUNABBIH,CANDIDATE_PREFIX_EXTRACTED,2,EV-ADAM-010 | EV-ADAM-011 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-040 | EV-ADAM-041 | EV-ADAM-042 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055 | EV-ADAM-070 | EV-ADAM-071 | EV-ADAM-080 | EV-ADAM-081 | EV-ADAM-082 | EV-ADAM-090 | EV-ADAM-091 | EV-ADAM-099,RQ-ADAM-007 | RQ-ADAM-008 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-015 | RQ-ADAM-016 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019 | RQ-ADAM-020 | RQ-ADAM-025 | RQ-ADAM-026 | RQ-ADAM-027 | RQ-ADAM-028 | RQ-ADAM-029 | RQ-ADAM-030 | RQ-ADAM-032,,,,,
adam_report_candidate_6efb2d6c0917ed62f129af4f,6dc60bc986c042ccc3d97b88,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/160?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=158,EARLY_REPORT_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,WAHB_IBN_MUNABBIH,CANDIDATE_PREFIX_EXTRACTED,3,EV-ADAM-010 | EV-ADAM-011 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-040 | EV-ADAM-041 | EV-ADAM-042 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055 | EV-ADAM-070 | EV-ADAM-071 | EV-ADAM-080 | EV-ADAM-081 | EV-ADAM-082 | EV-ADAM-090 | EV-ADAM-091 | EV-ADAM-099,RQ-ADAM-007 | RQ-ADAM-008 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-015 | RQ-ADAM-016 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019 | RQ-ADAM-020 | RQ-ADAM-025 | RQ-ADAM-026 | RQ-ADAM-027 | RQ-ADAM-028 | RQ-ADAM-029 | RQ-ADAM-030 | RQ-ADAM-032,,,,,
adam_report_candidate_522ad593df48f8be31018b62,6dc60bc986c042ccc3d97b88,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/161?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=159,UNCLASSIFIED_SOURCE_PASSAGE_CANDIDATE,MIXED_BOUNDARY_PRE_SECTION,WAHB_IBN_MUNABBIH,NO_ISNAD_PREFIX_DETECTED,0,EV-ADAM-010 | EV-ADAM-011 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-040 | EV-ADAM-041 | EV-ADAM-042 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055 | EV-ADAM-070 | EV-ADAM-071 | EV-ADAM-080 | EV-ADAM-081 | EV-ADAM-082 | EV-ADAM-090 | EV-ADAM-091 | EV-ADAM-099,RQ-ADAM-007 | RQ-ADAM-008 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-015 | RQ-ADAM-016 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019 | RQ-ADAM-020 | RQ-ADAM-025 | RQ-ADAM-026 | RQ-ADAM-027 | RQ-ADAM-028 | RQ-ADAM-029 | RQ-ADAM-030 | RQ-ADAM-032,,,,,
adam_report_candidate_a0c3eee27e74b417f5097d44,82120fc15378ac20138723cf,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/186?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=185,UNCLASSIFIED_SOURCE_PASSAGE_CANDIDATE,MIXED_BOUNDARY_PRE_SECTION,,NO_ISNAD_PREFIX_DETECTED,0,EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-060 | EV-ADAM-061,RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-021 | RQ-ADAM-022 | RQ-ADAM-023 | RQ-ADAM-024,,,,,
adam_report_candidate_3b0b21262475d37c74a9db24,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/122?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=120,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,CANDIDATE_PREFIX_EXTRACTED,20,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_711e48c36510b1c4918ea5e3,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/123?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=121,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,CANDIDATE_PREFIX_EXTRACTED,4,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_6d4c712fd3a21b033ae34014,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/123?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=121,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,CANDIDATE_PREFIX_EXTRACTED,11,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_3b687ad9b153f6c62eb89764,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/124?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=122,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,CANDIDATE_PREFIX_EXTRACTED,1,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_50e5a4ad8fd68d23f11fa8d9,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/124?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=122,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,CANDIDATE_PREFIX_EXTRACTED,5,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_eade6ca8d2b796add95a36ad,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/124?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=122,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,CANDIDATE_PREFIX_EXTRACTED,6,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_d5005adedd5b528340037881,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/125?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=123,EARLY_REPORT_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,NO_ISNAD_PREFIX_DETECTED,1,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_094bba52d0e38f83ebad7abe,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/126?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=124,UNCLASSIFIED_SOURCE_PASSAGE_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,NO_ISNAD_PREFIX_DETECTED,0,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_fcab49300119763f81cb52f7,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/127?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=125,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,CANDIDATE_PREFIX_EXTRACTED,1,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_d75a952db3213febc9f9e28a,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/128?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=126,PROPHETIC_HADITH_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,CANDIDATE_PREFIX_EXTRACTED,3,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_09c4cf4e5a88158181917ba7,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/129?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=127,EARLY_REPORT_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,NO_ISNAD_PREFIX_DETECTED,7,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_b715e9ce7d1b3c68e935192a,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/129?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=127,EARLY_REPORT_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,NO_ISNAD_PREFIX_DETECTED,4,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
adam_report_candidate_313efaea56f4be948fb96cb9,842c94a95e3adbcb8b8d7347,SRC-HISTORY-BIDAYAH-ADAM,4445,shamela://local/5ac170a3045185ccf78e81ebd473cafb8069279b898836fd768c78de76a3d8e5/book/4445/volume/1/page/130?database_sha256=a48b153a0a451ce0f63625bee7fa294a88d8dbbc5db4b9472afa652260b74b3b&segment_id=128,UNCLASSIFIED_SOURCE_PASSAGE_CANDIDATE,PRE_BOUNDARY_OR_NOT_APPLICABLE,,NO_ISNAD_PREFIX_DETECTED,0,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,,,,
