normalized_report_id,parent_report_candidate_ids,lineage_action,work_source_id,book_id,corrected_report_kind_candidate,report_form_candidate,chain_node_count,terminal_speaker_surface_candidate,normalization_warnings,boundary_decision,speaker_resolution,chain_resolution,reviewer_notes
adam_normalized_report_7a52fd913e235f69eff1394c,adam_report_candidate_7d1a97b342d21284117aae5e,RESEGMENTED,SRC-HISTORY-TABARI-ADAM,9783,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,3,ابن عباس- وعن مرة الهمداني عن ابن مسعود- وعن ناس من اصحاب رسول الله ص,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_609056349c76b1e813f48d02,adam_report_candidate_eff3deb1eb3a0fff6a087a66,RESEGMENTED,SRC-HISTORY-TABARI-ADAM,9783,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_da77d85531560eb3a0e4e136,adam_report_candidate_e9ba192bdc0fad9a2ad2f481,RESEGMENTED,SRC-HISTORY-TABARI-ADAM,9783,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,6,مجاهد فِي قَوْلِهِ ﷿,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_28590bbe785da06730a3a2ca,adam_report_candidate_9c1cc7642759a14badbf5027,RESEGMENTED,SRC-HISTORY-TABARI-ADAM,9783,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_4e3d753c95f9a21d3f69a3e3,adam_report_candidate_bd65901039afbd184b8c715e,RESEGMENTED,SRC-HISTORY-TABARI-ADAM,9783,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,4,مجاهد مثله.,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_6338831f979b8dcaf6bcded3,adam_report_candidate_ea0c5da2bb923ca90fe0053c,PASSTHROUGH_SINGLE,SRC-HISTORY-TABARI-ADAM,9783,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_bb4e5680a1c8653ace1279c6,adam_report_candidate_91d038493f24f5bc4683a463,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_98acba7201fd62e38ff4ebb6,adam_report_candidate_69b0a69fc6f6d833782160a3,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_316161c9b56cc46e804cfca1,adam_report_candidate_b47ad3699f8cf228294425ad,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,,,,,
adam_normalized_report_a592332c471b0f47d6e6aa97,adam_report_candidate_49b96af8aea7b56f61ae4407,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAQTU_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_98ee719087a48892f2e7847c,adam_report_candidate_8727a38ef36d9629e2d90eab,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_eff6aabd2c4fe5a8b7ea09d8,adam_report_candidate_69ebd63ce4325b7efd0324df,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_9cd84bee17f6f56c10bd6b9d,adam_report_candidate_82516e52e027d6a8ae4127f6,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_EXPLICIT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_a2c57f00489c1cbc155d75e0,adam_report_candidate_669cc8d7562bbfa454df6512,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,,,,,
adam_normalized_report_9548a54acc27c9cc8b14e20c,adam_report_candidate_84bdf04e469d6601bb33a968,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_0a90bb46270cd721b34a0efc,adam_report_candidate_515c61f7537b9d8634389e46,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_9a2b9d3c4de267d8022a7c68,adam_report_candidate_30336c83fac9c05040382671,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_3c77ceca1289e7487560b1ba,adam_report_candidate_e0be30b07be4b94a412e62fb,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,,,,,
adam_normalized_report_5ee04a7374996cdcee6d75eb,adam_report_candidate_0ce84479654ba175bb9861c9,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_e58c72f4e7a9a3b80d18cd38,adam_report_candidate_6cce7532b146153f861cfe34,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_e15e9e7e20c3ecacb3645e5b,adam_report_candidate_2af396ee36a18b394bbd2989,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_381af4fbebe5896c204e0ca1,adam_report_candidate_b92b90bd214c55ed496eb9be,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_799fd9340541e14561ccaa53,adam_report_candidate_364dd361fa15df592429488b,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_69161520456c9ce7e4daae5d,adam_report_candidate_8bb6b2bde66db95748556e5d,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAQTU_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_12acc1e963f863f312673a96,adam_report_candidate_dec28b6629a5e03dd8ca1933,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_55b4976f8236b53e19d0b805,adam_report_candidate_78574b2a37131672fa4a0d30,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_5ecee48b5b5b84d719225159,adam_report_candidate_c18efb70780f4f5b73ef4049,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_cc48d7073894238dc5b17f1b,adam_report_candidate_7cadb65123f2d23f6de14b75,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_09bcb7a2876cc8a60cb09ebd,adam_report_candidate_2bdac67b28eac8792ecd7c59,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_43f292f8a3ad4179f3ec4cde,adam_report_candidate_9a980142c688bee9be499535,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_644b4244bee068fa97fac4b3,adam_report_candidate_5214c71d9e92aeb9e5ef2b5a,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_749b0a203aa0aaa209ffad3a,adam_report_candidate_3261b60a06042d837ef06e2f,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_8c8ebf4aeeb48253d57031a0,adam_report_candidate_d847522a63006d1453b30100,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,POSSIBLE_MID_REPORT_FRAGMENT,,,,
adam_normalized_report_f9307ec15c414ffdde1c1c40,adam_report_candidate_29129ec48295f5531eee8285,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_41ecc5f9713d1e239f5e122a,adam_report_candidate_4a842e4ad060eb1b2561defd,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,VERY_SHORT_REPORT_UNIT,,,,
adam_normalized_report_1f8f5a7b3e4847b532398612,adam_report_candidate_d8fb4c1d106763aaa95e85d2,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_9c0a2ba27186dec4a12b7eca,adam_report_candidate_bb5522e1a91afb8ed3d25544,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAQTU_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_2809061b769e7a030db94b0f,adam_report_candidate_c09b061bea514add5176ca52,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_9e5fc305f4546e9ed8fb3006,adam_report_candidate_dd571de7a1a14fd7e7821a72,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_0b02701c13158f597c13c3db,adam_report_candidate_c2db69fc9629ff9cf4502e61,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_bb3a9b54de14af2a80b243a9,adam_report_candidate_e2db97b3df4195400c761b55,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_0ba174113a3a79cb4ccd93bb,adam_report_candidate_8bf6172d34b8f90c37da6b1a,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_5e521afc3d490879819a74c0,adam_report_candidate_b1fd311a713b4a69e25b2c96,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_eea5daa9f5e83ea400e9cf57,adam_report_candidate_221858fb5f8720ad6d5ad924,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_baf31da7dc48ecdb4360425d,adam_report_candidate_f1d8a7b2061a711434972ddb,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_f7c673c32d12196f742d1779,adam_report_candidate_099631e2ec4047bf0b938b39,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_79c67ba18459fb860f1dec1b,adam_report_candidate_eccf58054fa70b8fede374f2,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_014d1fea7905afaeee3565f7,adam_report_candidate_65c8c83c829c3ffed68e9354,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_8325d3ca76641800940620d5,adam_report_candidate_c8c36b00140e97abfeaf60d2,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_54d07b6a4c69aedc5dd40c8e,adam_report_candidate_6d82a35e59aad8ee766bc17b,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_0fc3ebf9acf295241ef2f0d9,adam_report_candidate_8029531e9fe32c3a916c81fa,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_e2a10d51d5d513e294f3465e,adam_report_candidate_fbdc3a12d38d83e53f4d370e,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_a68ff3e8a0c0491a24d403be,adam_report_candidate_d0f0f22f52ef8973ab58291a,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_c8fba07ddbacca27e17ade30,adam_report_candidate_27fa798c56a2c555553e4a4a,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_8e8bc7feed23ab086453090b,adam_report_candidate_d8eb92aedc5e0cdc4bfd7f1a,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAQTU_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_be285e5d9134433993115f36,adam_report_candidate_7197b7a150381fc3e25f22bc,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAQTU_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_291a90b50f5b7a5617405dfd,adam_report_candidate_195606715e42e40cd1de28e8,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_4ec77b590d70ded98cede9cb,adam_report_candidate_35b9028ee3bd773488b855c4,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_67025af5903c58c72528523a,adam_report_candidate_1f7a38457eeeef4dc4eca2c1,RESEGMENTED,SRC-TAFSIR-BAGHAWI-ADAM,41,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_3b614fbd07744a86e0594b27,adam_report_candidate_5fe1ceb39946d23de3f5a103,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_bf140dd71034f31a25f41f06,adam_report_candidate_e164370eef4077e647ed6467,PASSTHROUGH_SINGLE,SRC-TAFSIR-BAGHAWI-ADAM,41,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAQTU_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_0b6528a30b02469f60d0d80d,adam_report_candidate_8f8c5732ae54afc33c1656a8,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,7,عَلِيُّ بْنُ جَعْفَرٍ الأَحْمَرُ ثنا مُحَمَّدُ بْنُ سُلَيْمَانَ بْنِ الأَصْبَهَانِيِّ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_420e0ffbead6dbd8a934d850,adam_report_candidate_106dd77cd09401d99a36ee30,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,2,بشر- يعني,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_9d862e668a9134022e33e6f7,adam_report_candidate_1b73d06a00fd407af47fb846,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,8,سَعِيدٌ عَنْ قَتَادَةَ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_ecd939798e4ebfeface271d9,adam_report_candidate_b61430c8f56486989bcf2885,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_77e2271ece8dc25bd36f2142,adam_report_candidate_6290efbb46c2ea7c30afec24,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_496cb315403a0cf432c01a8b,adam_report_candidate_1783991027d6f45533711217,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_122e89ac7dfe118f56356612,adam_report_candidate_6b69b9f34ed215b7d8091e6b,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_7c0387a07e555d898ace2509,adam_report_candidate_94330989d07b30aeaae2b540,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_4e53d32b992e4ebfefc03fd9,adam_report_candidate_07eb4e4259ede18e8a0ae341,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_b78acae45c6e6610e132b4b5,adam_report_candidate_134fc623f992592497c35815,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_4705dd0855f69eab0b165e40,adam_report_candidate_310744321d3e446465184ca2,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,1,مُؤَمَّلٌ ثنا حماد ابن سَلَمَةَ وَحَمَّادُ بْنُ زَيْدٍ عَنْ خَالِدٍ الْحَذَّاءِ قَالَ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_9c909277e0fd6acfadd34294,adam_report_candidate_703de6aebf848f152985e864,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_e836fc0306b0bd03cdc4fcac,adam_report_candidate_b3903eaa0c1b1d329bd08981,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_ce0e986cb7a1d0f8204764f3,adam_report_candidate_e034335233e4b0659a43e5a4,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,EARLY_REPORT_CANDIDATE,MAQTU_OR_TAFSIR_REPORT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_bef7e05f51847cc53c7590d0,adam_report_candidate_1fc30c152460e08e9fbb6f72,RESEGMENTED,SRC-TAFSIR-IBN-ABI-HATIM-ADAM,8658,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,2,سُفْيَانُ عَنْ عَطَاءِ بْنِ السَّائِبِ عَنِ ابْنِ سَابِطٍ فِي قَوْلُهُ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
